tms,Rx1,Ry1,Rx2,Ry2,Vx1,Vy1,Vx2,Vy2
0.0,50.5,50.5,75.0,75.0,1.0,1.0,0.2,1.0
0.05,50.550176776695295,50.550176776695295,75.0098232233047,75.0498232233047,1.0035355339059326,1.0035355339059326,0.19646446609406729,0.9964644660940672
0.1,50.600530185599446,50.60053047445433,75.01946981440055,75.09946952554566,1.0070681780830388,1.0070739551807328,0.19293182191696118,0.992926044819267
0.15000000000000002,50.65106008186545,50.651061237769326,75.02893991813455,75.14893876223066,1.0105979253200645,1.0106152662998962,0.1894020746799355,0.9893847337001037
0.2,50.701766320280626,50.70176921126018,75.03823367971938,75.1982307887398,1.0141247683034478,1.0141594698169871,0.1858752316965523,0.9858405301830127
0.25,50.75264875526145,50.752654539678375,75.04735124473856,75.24734546032161,1.0176486996163698,1.0177065683639417,0.1823513003836302,0.9822934316360581
0.30000000000000004,50.80370724084834,50.80371736791094,75.05629275915167,75.29628263208905,1.0211697117377898,1.0212565646513783,0.17883028826221023,0.9787434353486215
0.35000000000000003,50.85494163070041,50.85495784098439,75.0650583692996,75.3450421590156,1.0246877970414612,1.0248094614689192,0.1753122029585389,0.9751905385310807
0.4,50.906351778090155,50.90637610406866,75.07364822190986,75.39362389593133,1.0282029477949306,1.0283652616855206,0.17179705220506944,0.9716347383144792
0.45,50.95793753589808,50.95797230248115,75.08206246410194,75.44202769751884,1.0317151561585187,1.0319239682498136,0.16828484384148132,0.9680760317501863
0.5,51.0096987566073,51.00974658169068,75.09030124339273,75.49025341830932,1.035224414184282,1.035485584190453,0.1647755858157181,0.9645144158095469
0.55,51.06163529229805,51.0616990873215,75.09836470770198,75.5383009126785,1.0387307138149557,1.0390501126164775,0.1612692861850443,0.9609498873835224
0.6000000000000001,51.11374699464219,51.113829965157386,75.10625300535783,75.58617003484261,1.0422340468828788,1.042617556717679,0.15776595311712127,0.9573824432823209
0.65,51.16603371489764,51.16613936114563,75.11396628510238,75.63386063885436,1.0457344051088973,1.0461879197649817,0.15426559489110273,0.9538120802350183
0.7000000000000001,51.2184953039027,51.21862742140117,75.12150469609732,75.68137257859881,1.04923178010125,1.0497612051108316,0.15076821989875,0.9502387948891684
0.75,51.27113161207042,51.271294292210655,75.1288683879296,75.72870570778933,1.0527261633544325,1.053337416189596,0.14727383664556762,0.9466625838104038
0.8,51.32394248938282,51.32414012003655,75.13605751061719,75.77585987996343,1.0562175462480408,1.0569165565179737,0.14378245375195922,0.9430834434820262
0.8500000000000001,51.3769277853851,51.377165051521324,75.14307221461492,75.82283494847866,1.0597059200455954,1.0604986296954135,0.1402940799544046,0.9395013703045864
0.9,51.430087349179765,51.430369233491554,75.14991265082026,75.86963076650844,1.0631912758933422,1.0640836394045465,0.1368087241066579,0.9359163605954534
0.9500000000000001,51.48342102942072,51.48375281296214,75.1565789705793,75.91624718703785,1.0666736048190326,1.0676715894116258,0.13332639518096745,0.9323284105883741
1.0,51.536928674307255,51.537315937140484,75.16307132569277,75.96268406285951,1.0701528977306822,1.0712624835669782,0.12984710226931778,0.9287375164330217
1.05,51.59061013157802,51.59105875343076,75.169389868422,76.00894124656924,1.073629145415306,1.074856325805467,0.12637085458469396,0.9251436741945327
1.1,51.6444652485049,51.64498140943811,75.17553475149512,76.05501859056189,1.077102338537631,1.0784531201469651,0.12289766146236882,0.9215468798530345
1.1500000000000001,51.69849387188684,51.69908405297295,75.18150612811318,76.10091594702705,1.0805724676387864,1.0820528706968386,0.11942753236121348,0.917947129303161
1.2000000000000002,51.75269584804359,51.75336683205527,75.18730415195644,76.14663316794473,1.0840395231349684,1.0856555816464424,0.1159604768650316,0.9143444183535573
1.25,51.80707102280939,51.80782989491895,75.19292897719063,76.19217010508105,1.0875034953160823,1.0892612572736264,0.1124965046839177,0.9107387427263732
1.3,51.861619241526604,51.86247339001611,75.19838075847342,76.23752660998389,1.0909643743443598,1.0928699019432535,0.10903562565564012,0.907130098056746
1.35,51.91634034903925,51.9172974660215,75.20365965096077,76.28270253397851,1.094422150252951,1.0964815201077287,0.10557784974704902,0.9035184798922709
1.4000000000000001,51.97123418968648,51.97230227183688,75.20876581031355,76.32769772816313,1.09787681294449,1.1000961163075396,0.10212318705550989,0.8999038836924599
1.4500000000000002,52.02630060729596,52.02748795659547,75.21369939270407,76.37251204340454,1.1013283521896369,1.1037136951718094,0.09867164781036307,0.8962863048281902
1.5,52.081539445177235,52.08285466966642,75.2184605548228,76.4171453303336,1.1047767576255902,1.1073342614188608,0.09522324237440971,0.8926657385811388
1.55,52.13695054611497,52.13840256065926,75.22304945388507,76.46159743934076,1.108222018754575,1.1109578198567924,0.09177798124542486,0.8890421801432071
1.6,52.19253375236208,52.19413177942846,75.22746624763795,76.50586822057156,1.111664124942302,1.1145843753840678,0.08833587505769785,0.8854156246159318
1.6500000000000001,52.248288905632904,52.250042476077965,75.23171109436713,76.54995752392205,1.115103065416399,1.1182139329901155,0.08489693458360098,0.8817860670098842
1.7000000000000002,52.304215847096145,52.306134800965765,75.23578415290389,76.59386519903425,1.1185388292648133,1.1218464977559426,0.08146117073518655,0.8781535022440571
1.75,52.36031441736785,52.3624089047085,75.23968558263218,76.63759109529151,1.1219714054341867,1.1254820748547605,0.07802859456581317,0.8745179251452391
1.8,52.41658445650426,52.41886493818613,75.24341554349577,76.68113506181388,1.1254007827281982,1.1291206695526237,0.07459921727180172,0.8708793304473758
1.85,52.47302580399455,52.475503052546586,75.24697419600548,76.72449694745342,1.1288269498058783,1.132762287209081,0.07117305019412161,0.8672377127909185
1.9000000000000001,52.52963829875355,52.532323399210476,75.25036170124649,76.76767660078953,1.1322498951798918,1.1364069332778397,0.06775010482010795,0.8635930667221599
1.9500000000000002,52.58642177911429,52.58932612987585,75.25357822088576,76.81067387012416,1.1356696072147896,1.140054613307444,0.06433039278521012,0.8599453866925554
2.0,52.64337608282055,52.646511396522946,75.2566239171795,76.85348860347706,1.139086074125227,1.1437053329419662,0.060913925874772575,0.8562946670580333
2.0500000000000003,52.70050104701926,52.70387935141903,75.25949895298079,76.89612064858098,1.1424992839741515,1.1473590979217105,0.05750071602584831,0.8526409020782889
2.1,52.75779650825281,52.76143014712323,75.26220349174724,76.93856985287678,1.145909224670954,1.151015914083933,0.05409077532904581,0.8489840859160667
2.15,52.81526230245129,52.81916393649141,75.26473769754877,76.9808360635086,1.1493158839695896,1.1546757873635722,0.05068411603041004,0.8453242126364273
2.2,52.87289826492462,52.877080872681105,75.26710173507543,77.0229191273189,1.1527192494666614,1.1583387237939982,0.047280750533338224,0.8416612762060014
2.25,52.93070423035459,52.935181109156495,75.26929576964545,77.06481889084351,1.1561193085994685,1.162004729507771,0.04388069140053113,0.8379952704922286
2.3000000000000003,52.988680032786796,52.99346479969336,75.27131996721324,77.10653520030664,1.1595160486440192,1.1656738107374176,0.0404839513559805,0.8343261892625818
2.35,53.046825505622444,53.05193209838418,75.2731744943776,77.14806790161583,1.1629094567130063,1.169345973816222,0.0370905432869935,0.8306540261837775
2.4000000000000004,53.10514048161013,53.11058315964313,75.27485951838992,77.18941684035688,1.166299519753745,1.1730212251790293,0.033700480246254834,0.82697877482097
2.45,53.16362479283743,53.16941813821128,75.27637520716262,77.23058186178874,1.1696862245460724,1.1766995713630672,0.03031377545392732,0.8233004286369322
2.5,53.22227827072244,53.22843718916172,75.2777217292776,77.27156281083829,1.173069557700208,1.1803810190087805,0.026930442299791822,0.819618980991219
2.5500000000000003,53.28110074600517,53.28764046790475,75.27889925399488,77.31235953209526,1.1764495056545725,1.1840655748606825,0.02355049434542722,0.8159344251393168
2.6,53.34009204873885,53.34702813019316,75.2799079512612,77.35297186980685,1.1798260546735684,1.1877532457682227,0.02017394532643135,0.8122467542317766
2.6500000000000004,53.39925200828112,53.40660033212749,75.28074799171893,77.39339966787252,1.1831991908453159,1.1914440386866683,0.016800809154683745,0.8085559613133311
2.7,53.45858045328509,53.46635723016139,75.28141954671496,77.43364276983861,1.1865689000793485,1.1951379606780042,0.013431099920651068,0.8048620393219952
2.75,53.5180772116903,53.52629898110698,75.28192278830974,77.47370101889302,1.1899351681042634,1.1988350189118484,0.010064831895736114,0.8011649810881509
2.8000000000000003,53.577742110713565,53.5864257421403,75.28225788928647,77.5135742578597,1.193297980465328,1.2025352206663842,0.006702019534671356,0.7974647793336151
2.85,53.637574976839666,53.646737670806765,75.28242502316037,77.55326232919323,1.1966573225220416,1.2062385733293095,0.003342677477957949,0.7937614266706897
2.9000000000000004,53.69757563581195,53.707234925026704,75.28242436418809,77.59276507497329,1.2000131794456483,1.2099450843988033,-1.3179445648825016e-05,0.7900549156011959
2.95,53.75774391262278,53.76791766310093,75.28225608737726,77.63208233689906,1.2033655362166062,1.2136547614845095,-0.0033655362166066425,0.7863452385154898
3.0,53.81807963150388,53.828786043716356,75.28192036849616,77.67121395628364,1.2067143776220044,1.2173676123085382,-0.0067143776220047685,0.782632387691461
3.0500000000000003,53.87858261591652,53.88984022595168,75.28141738408351,77.71015977404831,1.2100596882529329,1.221083644706486,-0.010059688252933147,0.7789163552935132
3.1,53.939252688541615,53.951080369283105,75.28074731145843,77.74891963071688,1.2134014525018006,1.224802866628473,-0.013401452501800882,0.7751971333715261
3.1500000000000004,54.00008967126959,54.012506633590114,75.27991032873045,77.78749336640988,1.2167396545596028,1.2285252861401998,-0.016739654559602992,0.771474713859799
3.2,54.06109338519025,54.074119179161315,75.2789066148098,77.82588082083868,1.220074278413134,1.2322509114240228,-0.020074278413134312,0.7677490885759762
3.25,54.122263650582354,54.135918166700314,75.2777363494177,77.86408183329968,1.223405307842149,1.235979750780047,-0.023405307842149368,0.7640202492199519
3.3000000000000003,54.18360028690318,54.19790375733167,75.27639971309686,77.90209624266832,1.2267327264164667,1.2397118126272417,-0.026732726416467005,0.7602881873727573
3.35,54.24510311277783,54.2600761126069,75.27489688722221,77.93992388739309,1.2300565174930183,1.2434471055045722,-0.030056517493018575,0.7565528944954267
3.4000000000000004,54.306771945988466,54.322435394510514,75.27322805401157,77.97756460548949,1.233376664212838,1.247185638072154,-0.0333766642128384,0.7528143619278449
3.45,54.36860660346336,54.38498176546614,75.27139339653667,78.01501823453387,1.236693149497995,1.250927419112426,-0.036693149497995195,0.749072580887573
3.5,54.43060690126578,54.4477153883427,75.26939309873424,78.0522846116573,1.2400059560484629,1.2546724575313446,-0.04000595604846316,0.7453275424686544
3.5500000000000003,54.49277265458273,54.51063642646068,75.2672273454173,78.08936357353932,1.243315066338931,1.2584207623595993,-0.043315066338931334,0.7415792376403997
3.6,54.555103677713504,54.57374504359837,75.26489632228652,78.12625495640162,1.2466204626155495,1.2621723427538487,-0.04662046261554984,0.7378276572461503
3.6500000000000004,54.617599784058136,54.63704140399827,75.26240021594188,78.16295859600173,1.2499221268926113,1.2659272079979786,-0.049922126892611544,0.7340727920020204
3.7,54.68026078610559,54.70052567237349,75.25973921389442,78.1994743276265,1.2532200409491674,1.269685367504382,-0.05322004094916765,0.730314632495617
3.75,54.74308649542187,54.76419801391425,75.25691350457814,78.23580198608575,1.2565141863255755,1.273446830815261,-0.05651418632557578,0.726553169184738
3.8000000000000003,54.80607672263787,54.828058594294454,75.25392327736213,78.27194140570555,1.2598045443199786,1.2772116076039524,-0.05980454431997886,0.7227883923960469
3.85,54.8692312774371,54.89210757967827,75.2507687225629,78.30789242032174,1.263091095984713,1.2809797076762741,-0.06309109598471327,0.7190202923237251
3.9000000000000004,54.932549968543235,54.95634513672686,75.24745003145676,78.34365486327314,1.2663738221226444,1.2847511409718981,-0.06637382212264463,0.715248859028101
3.95,54.996032603707405,55.020771432605144,75.24396739629259,78.37922856739486,1.2696527032834293,1.2885259175657444,-0.0696527032834295,0.7114740824342547
4.0,55.05967898969539,55.085386634988616,75.2403210103046,78.41461336501139,1.2729277197597009,1.2923040476694,-0.07292771975970119,0.707695952330599
4.05,55.123488932274554,55.150190912070244,75.23651106772544,78.44980908792976,1.2761988515831777,1.296085541632563,-0.07619885158317805,0.7039144583674362
4.1000000000000005,55.18746223620059,55.21518443256747,75.23253776379941,78.48481556743253,1.2794660785206917,1.2998704099445102,-0.07946607852069214,0.7001295900554889
4.15,55.251598705204096,55.28036736572925,75.2284012947959,78.51963263427075,1.2827293800701363,1.303658663235592,-0.08272938007013676,0.6963413367644071
4.2,55.31589814197691,55.345739881343185,75.22410185802309,78.55426011865681,1.28598873545633,1.307450312278751,-0.0859887354563305,0.6925496877212479
4.25,55.38036034815825,55.41130214974274,75.21963965184175,78.58869785025726,1.2892441236267955,1.3112453679910685,-0.08924412362679601,0.6887546320089305
4.3,55.444985124320624,55.47705434181451,75.21501487567937,78.6229456581855,1.292495523247451,1.3150438414353354,-0.09249552324745156,0.6849561585646636
4.3500000000000005,55.50977226995553,55.54299662900559,75.21022773004447,78.65700337099442,1.2957429126982125,1.3188457438216525,-0.09574291269821289,0.6811542561783465
4.4,55.57472158345896,55.60912918333105,75.20527841654103,78.69087081666896,1.2989862700685033,1.3226510865090566,-0.09898627006850369,0.6773489134909423
4.45,55.63983286211659,55.67545217738141,75.2001671378834,78.7245478226186,1.3022255731526715,1.326459881007175,-0.10222557315267194,0.6735401189928237
4.5,55.70510590208886,55.741965784330304,75.19489409791113,78.75803421566971,1.3054607994453098,1.3302721389779086,-0.10546079944531023,0.6697278610220901
4.55,55.77054049839568,55.80867017794216,75.1894595016043,78.79132982205785,1.308691926136477,1.334087872237143,-0.10869192613647742,0.6659121277628558
4.6000000000000005,55.83613644490102,55.875565532579984,75.18386355509897,78.82443446742002,1.3119189301068188,1.3379070927564893,-0.11191893010681944,0.6620929072435093
4.65,55.90189353429715,55.942652023213235,75.17810646570284,78.85734797678677,1.3151417879225857,1.3417298126650556,-0.11514178792258646,0.658270187334943
4.7,55.96781155808868,56.0099298254258,75.17218844191132,78.8900701745742,1.3183604758305434,1.3455560442512469,-0.11836047583054407,0.6544439557487518
4.75,56.03389030657632,56.07739911542403,75.16610969342368,78.92260088457597,1.321574969752775,1.3493857999645968,-0.1215749697527757,0.6506142000354019
4.800000000000001,56.10012956884039,56.14506007004491,75.1598704311596,78.95493992995509,1.3247852452813729,1.3532190924176306,-0.12478524528137354,0.6467809075823682
4.8500000000000005,56.16652913272404,56.2129128667643,75.15347086727596,78.9870871332357,1.3279912776730147,1.3570559343877597,-0.12799127767301532,0.6429440656122392
4.9,56.23308878481621,56.28095768370526,75.14691121518379,79.01904231629474,1.3311930418434232,1.3608963388192081,-0.13119304184342379,0.6391036611807908
4.95,56.299808310434294,56.34919469964651,75.14019168956571,79.05080530035349,1.3343905123617055,1.3647403188249725,-0.134390512361706,0.6352596811750264
5.0,56.36668749360652,56.41762409403095,75.13331250639348,79.08237590596904,1.337583663444569,1.3685878876888147,-0.13758366344456954,0.6314121123111843
5.050000000000001,56.43372611705404,56.486246046974316,75.12627388294597,79.11375395302568,1.340772468950412,1.3724390588672883,-0.14077246895041234,0.6275609411327107
5.1000000000000005,56.500923962172706,56.555060739273905,75.1190760378273,79.14493926072609,1.3439569023732822,1.3762938459918006,-0.14395690237328268,0.6237061540081983
5.15,56.56828080901454,56.62406835241744,75.11171919098547,79.17593164758256,1.3471369368367059,1.3801522628707081,-0.1471369368367063,0.6198477371292909
5.2,56.635796436268905,56.69326906859201,75.1042035637311,79.20673093140799,1.3503125450873767,1.3840143234914482,-0.15031254508737724,0.6159856765085509
5.25,56.70347062124334,56.762663070693144,75.09652937875667,79.23733692930685,1.3534836994887078,1.387880042022707,-0.15348369948870821,0.6121199579772919
5.300000000000001,56.77130313984405,56.83225054233397,75.08869686015596,79.26774945766601,1.3566503720142375,1.3917494328166249,-0.15665037201423784,0.6082505671833741
5.3500000000000005,56.839293766556096,56.90203166785452,75.08070623344392,79.29796833214546,1.3598125342408898,1.3956225104110367,-0.15981253424089,0.6043774895889624
5.4,56.907442274423204,56.97200663233111,75.07255772557681,79.32799336766887,1.3629701573420818,1.3994992895317526,-0.16297015734208198,0.6005007104682465
5.45,56.975748435027235,57.042175621585855,75.06425156497278,79.35782437841412,1.366123212080677,1.4033797850948762,-0.16612321208067723,0.5966202149051228
5.5,57.04421201846733,57.11253882219631,75.05578798153269,79.38746117780366,1.3692716688017783,1.4072640122091618,-0.16927166880177863,0.5927359877908372
5.550000000000001,57.1128327933386,57.18309642150523,75.04716720666143,79.41690357849474,1.3724154974253575,1.4111519861784116,-0.17241549742535786,0.5888480138215875
5.6000000000000005,57.181610526710536,57.25384860763043,75.0383894732895,79.44615139236954,1.3755546674387162,1.4150437225039132,-0.17555466743871662,0.5849562774960858
5.65,57.25054498410498,57.32479556947478,75.02945501589507,79.4752044305252,1.3786891478887748,1.4189392368869185,-0.17868914788877513,0.5810607631130805
5.7,57.319635929473684,57.39593749673634,75.02036407052636,79.50406250326364,1.381818907374183,1.4228385452311634,-0.1818189073741832,0.5771614547688356
5.75,57.388883125175546,57.46727457991861,75.0111168748245,79.53272542008136,1.3849439140372486,1.426741663645431,-0.1849439140372489,0.573258336354568
5.800000000000001,57.45828633195333,57.53880701034092,75.0017136680467,79.56119298965905,1.38806413555568,1.430648608446157,-0.18806413555568025,0.5693513915538423
5.8500000000000005,57.52784530891004,57.61053498014892,74.99215469109,79.58946501985105,1.391179539134134,1.434559396160078,-0.19117953913413419,0.5654406038399212
5.9,57.597559813484814,57.68245868232527,74.98244018651522,79.6175413176747,1.3942900914955678,1.438474043526927,-0.19429009149556814,0.5615259564730722
5.95,57.66742960142843,57.754578310700374,74.9725703985716,79.6454216892996,1.3973957588723878,1.4423925675021703,-0.19739575887238814,0.557607432497829
6.0,57.7374544267783,57.826894059963365,74.96254557322173,79.6731059400366,1.4004965069973878,1.4463149852597923,-0.20049650699738827,0.553685014740207
6.050000000000001,57.807634041833026,57.899406125673124,74.95236595816701,79.70059387432686,1.4035923010944749,1.4502413141951263,-0.2035923010944754,0.5497586858048731
6.1000000000000005,57.877968197126485,57.97211470426951,74.94203180287354,79.72788529573047,1.4066831058691727,1.4541715719277317,-0.20668310586917313,0.5458284280722675
6.15,57.94845664140143,58.04501999308472,74.9315433585986,79.75498000691526,1.4097688854988983,1.4581057763043204,-0.2097688854988989,0.5418942236956789
6.2,58.01909912158258,58.11812219035481,74.92090087841746,79.78187780964518,1.4128496036230072,1.4620439454017293,-0.21284960362300767,0.5379560545982698
6.25,58.089895382749205,58.19142149523131,74.91010461725082,79.80857850476869,1.415925223332595,1.4659860975299448,-0.21592522333259553,0.5340139024700542
