tms,Rx1,Ry1,Rx2,Ry2,Vx1,Vy1,Vx2,Vy2
0.0,50.5,50.5,75.0,75.0,1.0,1.0,0.2,1.0
0.05,50.55017257274802,50.55017257274802,75.0098232233047,75.0498232233047,1.0034514549603957,1.0034514549603957,0.19646446609406729,0.9964644660940672
0.1,50.600519709922814,50.60051999877765,75.01946981440054,75.09946952554569,1.0069427434959546,1.0069485205926565,0.1929318219164647,0.9929260448197628
0.15000000000000002,50.6510423198963,50.65104347579934,75.02893991813438,75.14893876223084,1.0104521994697264,1.0104695404338528,0.1894020746769586,0.9893847337030718
0.2,50.70174077545687,50.70174366643329,75.03823367971874,75.19823078874046,1.0139691112113887,1.0140038126789725,0.185875231687251,0.9858405301922741
0.25,50.75261518515411,50.7526209695634,75.04735124473684,75.24734546032333,1.0174881939448261,1.0175460626022308,0.18235130036217076,0.9822934316573984
0.30000000000000004,50.80366552739568,50.80367565444324,75.05629275914788,75.29628263209283,1.0210068448313199,1.0210936975967095,0.17883028822072733,0.9787434353898218
0.35000000000000003,50.854891716551094,50.85490792680891,75.06505836929223,75.34504215902292,1.0245237831082965,1.0246454473135267,0.17531220288712193,0.9751905386019217
0.4,50.90629363545483,50.90631796139137,75.07364822189682,75.39362389594426,1.0280383780747278,1.0282006916492339,0.17179705209175467,0.9716347384267391
0.45,50.957871151346275,50.957905917865666,75.08206246408044,75.44202769754014,1.031550317828946,1.031759129485829,0.16828484367224286,0.9680760319176391
0.5,51.00962412366573,51.009671948656326,75.09030124335916,75.49025341834253,1.0350594463890834,1.0353206158131536,0.1647755855744565,0.9645144160479642
0.55,51.06155240785618,51.06161620274865,75.09836470765184,75.53830091272806,1.038565683809051,1.0388850818465742,0.16126928585357272,0.960949887710676
0.6000000000000001,51.11365585721112,51.11373882754609,75.1062530052856,75.58617003491396,1.0420689870987878,1.0424524959487798,0.15776595267514998,0.9573824437179885
0.65,51.165934323768845,51.16603996977417,75.11396628500141,75.63386063895402,1.0455693311545173,1.0460228445615154,0.1542655943162223,0.953812080800989
0.7000000000000001,51.21838765874268,51.21851977592041,75.12150469595973,75.68137257873448,1.0490666994766416,1.0495961229249513,0.15076821916641367,0.9502387956092501
0.75,51.27101571272582,51.27117839244903,75.12886838774618,75.72870570797001,1.0525610796629021,1.0531723305723384,0.1472738357290728,0.9466625847104302
0.8,51.32381833578709,51.324015965906455,75.1360575103773,75.7758598801995,1.0560524612253737,1.0567514691485331,0.14378245262242859,0.943083444589865
0.8500000000000001,51.37679537751386,51.37703264297428,75.14307221430634,75.82283494878202,1.0595408345354282,1.0603335413565345,0.14029407858076665,0.9395013716501471
0.9,51.4299466870296,51.43022857049679,75.14991265042913,75.86963076689256,1.0630261903148084,1.063918550450166,0.13680872245562695,0.9359163622106964
0.9500000000000001,51.48327211299912,51.483603895496316,75.15657897008998,75.91624718751792,1.0665085193904131,1.0675064999905126,0.13332639321702333,0.9323284125073189
1.0,51.536771503627925,51.53715876518279,75.16307132508771,75.96268406345251,1.0699878125761022,1.0710973937294088,0.12984709995468496,0.9287375186917561
1.05,51.5904447066587,51.59089332696049,75.16938986768167,76.00894124729408,1.0734640606155128,1.0746912355539795,0.12637085187932035,0.9251436768312226
1.1,51.64429156936641,51.64480772843351,75.17553475059786,76.05501859143948,1.0769372541541062,1.0782880294604418,0.122897658323904,0.9215468829079327
1.1500000000000001,51.69831193855267,51.69890211741061,75.1815061270351,76.10091594808041,1.080407383725172,1.0818877795419024,0.11942752874498658,0.9179471328186178
1.2000000000000002,51.752505660539796,51.753176641909754,75.18730415067131,76.14663316919912,1.0838744397424744,1.085490489982833,0.1159604727240287,0.9143444223740304
1.25,51.8068725811646,51.80763145016259,75.19292897566974,76.19217010656403,1.0873384124960468,1.089096165056727,0.11249649996875868,0.9107387472984381
1.3,51.86141254577207,51.86226669061885,75.19838075668547,76.23752661172549,1.0907992921494638,1.0927048091252716,0.10903562031455517,0.9071301032291067
1.35,51.91612539920896,51.91708251195077,75.20365964887176,76.28270253601127,1.094257068737801,1.096316426638244,0.10557784372585453,0.9035184857157709
1.4000000000000001,51.97101098581725,51.97207906305746,75.20876580788665,76.32769773052227,1.0977117321659042,1.0999310221337535,0.10212318029758395,0.8999038902200936
1.4500000000000002,52.02606914942759,52.02725649306939,75.21369938989947,76.37251204612804,1.1011632722067908,1.1035486002386556,0.0986716402566204,0.8962863121151144
1.5,52.081299733352594,52.08261495135284,75.21846055159764,76.41714533346227,1.1046116785000997,1.10716916566905,0.09522323396327613,0.8926657466846846
1.55,52.136702580380124,52.13815458751438,75.22304945019329,76.46159744291842,1.1080569405505485,1.1107927232308268,0.09177797191281116,0.8890421891228918
1.6,52.19227753276644,52.19387555140539,75.22746624343013,76.50586822464508,1.111499047726379,1.1144192778202398,0.08833586473697326,0.8854156345334715
1.6500000000000001,52.24802443222933,52.249777993126614,75.2317110895904,76.54995752854154,1.114937989257783,1.1180488344245012,0.08489692320556594,0.8817860779292067
1.7000000000000002,52.303943119941096,52.305862063032734,75.2357841475018,76.5938652042531,1.1183737542353025,1.1216813981223914,0.08146115822804505,0.8781535142313149
